36	36
36	38
36	41
36	43
36	48
37	38
37	46
38	36
38	37
38	38
38	39
38	40
38	41
38	43
38	45
38	50
38	55
38	58
38	62
38	69
38	74
38	81
39	36
39	38
39	39
39	41
40	38
40	39
40	40
40	41
40	42
40	43
40	45
40	47
40	52
40	57
41	38
41	39
41	40
41	41
41	42
41	43
41	45
41	46
41	48
41	51
41	53
41	55
41	57
42	38
42	40
42	41
42	42
42	43
42	44
42	45
42	47
42	50
42	54
43	38
43	40
43	41
43	42
43	43
43	44
43	45
43	46
43	48
43	49
43	50
43	51
43	53
43	55
44	40
44	42
44	43
44	45
44	46
44	47
44	56
45	38
45	40
45	41
45	42
45	43
45	44
45	45
45	46
45	47
45	48
45	49
45	50
45	52
45	53
45	54
45	55
45	56
45	57
45	58
46	37
46	41
46	42
46	43
46	44
46	45
46	46
46	47
46	48
46	50
46	51
46	52
46	53
46	58
47	40
47	43
47	44
47	45
47	46
47	47
47	48
47	49
47	50
47	52
47	54
48	36
48	41
48	42
48	43
48	45
48	46
48	47
48	48
48	49
48	50
48	51
48	52
48	53
48	55
48	57
48	60
48	62
49	45
49	46
49	47
49	48
49	49
49	50
49	51
49	52
49	53
49	55
49	56
49	57
49	58
49	62
50	36
50	38
50	41
50	43
50	44
50	45
50	46
50	47
50	48
50	49
50	50
50	51
50	52
50	53
50	54
50	55
50	56
50	57
50	58
50	59
50	60
50	62
50	67
50	69
50	74
51	42
51	45
51	46
51	47
51	48
51	49
51	50
51	51
51	52
51	53
51	55
51	57
51	58
52	40
52	45
52	48
52	49
52	50
52	51
52	52
52	53
52	54
52	55
52	57
52	58
52	59
52	62
52	64
52	65
53	41
53	45
53	46
53	47
53	48
53	49
53	50
53	51
53	52
53	53
53	54
53	55
53	56
53	57
53	58
53	60
53	62
53	63
53	65
53	67
53	69
53	70
53	72
54	43
54	48
54	49
54	50
54	52
54	53
54	54
54	55
54	56
54	57
54	58
55	43
55	45
55	46
55	47
55	48
55	49
55	50
55	51
55	52
55	53
55	54
55	55
55	56
55	57
55	58
55	59
55	60
55	62
55	63
55	64
55	65
55	67
55	69
55	70
56	47
56	52
56	53
56	54
56	55
56	56
56	57
56	59
56	60
56	64
56	65
57	38
57	45
57	46
57	47
57	48
57	49
57	50
57	51
57	52
57	53
57	54
57	55
57	56
57	57
57	58
57	59
57	60
57	61
57	62
57	63
57	64
57	65
57	66
57	67
57	69
57	72
57	73
58	45
58	46
58	49
58	50
58	52
58	53
58	54
58	55
58	56
58	57
58	58
58	59
58	60
58	62
58	63
58	64
58	65
58	67
59	47
59	52
59	55
59	56
59	57
59	58
59	59
59	60
59	61
59	62
59	64
59	65
59	67
59	71
60	48
60	50
60	52
60	53
60	54
60	55
60	56
60	57
60	58
60	59
60	60
60	61
60	62
60	63
60	64
60	65
60	66
60	67
60	68
60	69
60	72
61	57
61	59
61	60
61	61
61	62
61	63
61	64
61	65
61	67
61	69
61	70
61	76
62	47
62	49
62	50
62	51
62	52
62	53
62	54
62	55
62	56
62	57
62	58
62	59
62	60
62	61
62	62
62	63
62	64
62	65
62	66
62	67
62	68
62	69
62	70
62	71
62	72
62	73
62	74
62	75
62	77
63	57
63	59
63	60
63	61
63	62
63	63
63	64
63	65
63	66
63	67
63	69
63	70
63	72
64	50
64	53
64	55
64	56
64	57
64	58
64	59
64	60
64	61
64	62
64	63
64	64
64	65
64	66
64	67
64	68
64	69
64	70
64	71
64	72
64	73
64	74
64	76
64	77
64	79
65	50
65	51
65	52
65	55
65	56
65	57
65	58
65	59
65	60
65	61
65	62
65	63
65	64
65	65
65	66
65	67
65	68
65	69
65	70
65	72
65	74
65	77
65	79
66	55
66	57
66	59
66	62
66	63
66	64
66	65
66	66
66	67
66	68
66	69
66	70
66	72
66	74
