0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.25	0	0	0.25	0	0.25	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0
0	0	0	0	0	0.285714	0.142857	0.571429	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0.6	0	0	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.333333	0	0.333333	0	0	0.333333	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0909091	0.0909091	0	0.0909091	0.636364	0	0	0	0	0	0	0	0	0	0.0909091	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.333333	0	0	0	0	0	0	0	0.333333	0	0	0	0.333333	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.1	0.2	0.3	0	0	0.3	0	0	0	0	0.1	0	0	0	0	0	0	0	0
0	0	0	0	0.333333	0	0	0.666667	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.25	0	0.25	0	0.25	0	0	0.25	0	0	0	0	0	0	0	0
0	0	0	0.0588235	0	0.0588235	0.0588235	0.117647	0.117647	0	0.470588	0	0.0588235	0.0588235	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.111111	0	0	0.555556	0.111111	0.222222	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.25	0	0.625	0	0.125	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.333333	0	0	0.333333	0	0	0.333333	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.25	0.25	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.0454545	0	0.181818	0	0.0454545	0.454545	0.0454545	0.0909091	0	0	0	0.0454545	0	0	0	0.0909091	0	0
0	0	0	0	0	0	0	0.8	0	0.2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0.111111	0	0.111111	0	0	0.222222	0	0.333333	0	0.222222	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.111111	0.222222	0.111111	0	0.333333	0.111111	0	0	0	0	0	0	0	0.111111	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0769231	0	0	0.153846	0.153846	0.153846	0.0769231	0.307692	0	0	0	0	0	0.0769231	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.857143	0.142857	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0.0588235	0	0.705882	0.117647	0	0.0588235	0	0	0	0	0	0	0	0	0	0.0588235
0	0	0.0555556	0	0	0	0	0.444444	0.0555556	0	0.222222	0.222222	0	0	0	0	0	0	0	0	0
0	0	0	0	0.1	0	0	0.1	0.3	0.2	0	0	0.1	0	0	0.1	0	0	0.1	0	0
0	0	0	0	0	0	0	0	0	0	0	0.25	0.75	0	0	0	0	0	0	0	0
0	0	0	0	0	0.117647	0	0	0	0	0.176471	0	0	0.235294	0.411765	0.0588235	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.333333	0	0	0	0	0.666667	0	0	0
0	0	0	0	0	0	0	0	0	0	0.333333	0.666667	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.185185	0	0	0.148148	0.037037	0.296296	0.037037	0.296296	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0.25	0	0	0.5	0	0	0.25	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.2	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.21875	0.3125	0.03125	0.09375	0.28125	0	0	0	0	0.03125	0.03125	0	0
0	0	0	0	0	0	0	0	0	0.1	0	0	0.85	0	0.05	0	0	0	0	0	0
0	0	0	0	0	0.0526316	0	0	0	0	0.263158	0.368421	0	0	0.157895	0.0526316	0	0.105263	0	0	0
0	0	0	0	0	0	0	0.142857	0	0	0	0	0.142857	0.285714	0	0.428571	0	0	0	0	0
0	0	0	0	0	0	0	0.142857	0	0	0	0	0.107143	0.0357143	0.0714286	0.428571	0.0714286	0.107143	0.0357143	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	0.666667	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0.25	0	0.5	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.727273	0	0	0.181818	0.0909091	0	0	0	0	0	0
0	0	0	0	0	0	0	0.2	0	0	0	0	0.4	0.2	0.2	0	0	0	0	0	0
0	0	0	0.25	0	0	0	0	0	0.5	0	0	0	0.25	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0.5	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.2	0	0	0	0.6	0	0	0	0	0.2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.333333	0	0	0	0.666667	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.258065	0.387097	0.0967742	0	0.193548	0.0322581	0	0.0322581	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.142857	0	0.142857	0.571429	0	0	0.142857	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.0588235	0	0.411765	0.235294	0	0.235294	0	0.0588235	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	0.333333	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0.5	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0
0	0	0	0	0	0	0	0	0	0	0	0	0.777778	0.111111	0	0.111111	0	0	0	0	0
0	0	0	0	0	0	0	0.037037	0	0	0	0	0.703704	0	0.111111	0.111111	0	0	0.037037	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857	0.571429	0	0	0.285714	0	0	0
0	0	0	0	0	0	0	0	0	0	0.111111	0	0	0	0	0.555556	0	0	0.333333	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0.2	0.4	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.272727	0.590909	0.0909091	0	0.0454545	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0.25	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	0	0.166667	0.166667	0.5	0
0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0.25	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.727273	0.0909091	0.0909091	0.0909091	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	0.333333	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	0	0	0.333333	0	0.333333	0
0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
